,business_id,stars,RestaurantsTableService,BusinessAcceptsCreditCards,GoodForMeal,Caters,BikeParking,WiFi,NoiseLevel,RestaurantsAttire,Alcohol,HasTV,RestaurantsDelivery,RestaurantsPriceRange2,Ambience,OutdoorSeating,RestaurantsGoodForGroups,RestaurantsReservations,BusinessParking,RestaurantsTakeOut,GoodForKids
336,oE1EuKY2GmpfIiSGy3YmGw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'no','average','casual','full_bar',False,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False
337,zcScEL0WEdFkROcnz5379g,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
338,X_3O5pHSI-w-F5yMJOldlw,3.0,False,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,False,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}",True,True
339,YbynHsi3Nf7YhftGIYm4pw,3.5,True,True,,True,True,'no','average','casual','full_bar',False,False,3,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False
340,axnI-1l2a_kydvL12-toIQ,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
341,JOrz9T33rVHDbusIKPj96g,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','loud','casual','none',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
342,5TY6bUT3bbl9aHItiIXXqw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
343,z5dE6ACPVnoyOOiAynMhmw,3.0,False,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','none',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
344,fTfX3vGrV8GYBGcfweY6Kg,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','beer_and_wine',False,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
345,REfM-TpPnDSpgAMB_puQbw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','dressy','full_bar',True,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
346,S599hCA4kJJO3_b6SRFKoA,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
347,4S7vWgarCkYjSaN8vrTV9g,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','full_bar',True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
348,2z7xERz1Nonyw8Kjr4SffA,4.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'free','average','casual','none',False,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
349,Yqgyx8SJ5SqFYc-4yH6Z1g,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
350,GSiAgRigPwSvXeR7emLSiw,3.5,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
351,jrE4M9HlYp2AZZ7iQCSIRw,2.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','beer_and_wine',False,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
352,DA-ddRqcReCe_DcXKicvsQ,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','quiet','casual','beer_and_wine',True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
353,M-snICZb3eYacdvMJIKM5w,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','full_bar',False,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,True,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",False,False
354,4ps8XJFZWi9nNwiWUcycVA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',True,True,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
355,MWvfffAggIKAV8pBfi-Gyw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','average','casual','full_bar',False,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
356,REfekXeUbPWGkgvlzSNbpw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
357,esivMfjV4OFS5g8YMuR3UA,4.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'free','average','casual','full_bar',True,False,3,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False
358,CGXBp1FJQCSrAtiKVlAVsA,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','quiet','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
359,Hv2BwfsNSsUanW2pJ-VCRA,2.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}",False,True,'no','average','casual','none',False,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
360,qK59IR-fNDwvoOF8Wb7tkA,2.5,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",False,False,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
361,3281FKql3HVOzSVxymjJRg,4.0,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,'no','average','casual','none',True,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
362,fzPwuU8295tpDUyCFaIGxw,3.5,True,True,"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
363,GTR39A2jwNIS_NV8q2r_JA,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','average','dressy','full_bar',False,False,4,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False
364,EvXtwyE7dPl4U-bHz52PLg,4.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'free','average','dressy','full_bar',False,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False
365,LGZPjmhEg2QYeGZ2PKnpQw,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',False,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
366,ZckxLuc9lpz9LDAQlMKWiA,2.5,True,True,,True,True,'no','very_loud','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
367,CogdxyYsTtyHyTMuj0RgFQ,3.0,True,True,,True,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
368,FoKx_RP4kUM-aiGo3wlUUw,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
369,-M9S1wlZTvv6T9EOo5X2Yw,2.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",False,False,'free','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
370,hvjgF-vnPw2jyL5DBuB0qg,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','loud','casual','full_bar',False,False,3,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,False
371,V6rzs-QgnuW1CdOn-23nNw,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}",True,True,'no','average','casual','none',True,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
372,b83NNHvvWQk-DTTzs-3WLA,3.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','none',True,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
373,Bv-H7ihGKZDQlKZ5wrEwYA,4.0,True,True,,True,True,'no','average','dressy','full_bar',False,False,3,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': False, 'casual': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,False
374,M-SS_Kr0zlC7v8kBSRa74g,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,'free','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
375,9kk7eaffUzXwh-KLmKLxzw,4.0,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
376,tvhcshPITUGa_ffUlU-BHA,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','quiet','casual','full_bar',True,True,2,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
377,esBRj9uPRzwxaW4Lz1XGLA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False
378,IWOQNyRqWrnqQA5K49eK5g,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
379,KIs5vcQLVExjxtEOBNkXdA,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'free','loud','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
380,_xAJZOKBMPOe47p1MphB2w,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','loud','casual','beer_and_wine',False,False,3,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
381,A1YMl0rf3_05HtnL-1noqg,2.5,False,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','none',False,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
382,b3zsV44_SBz5JLwyfiHsRA,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
383,cyzOijFJ82cae6qH6L8vuw,4.5,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','quiet','casual','beer_and_wine',False,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,True
384,fD33UMpiCJcWWXmNKYKANQ,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
385,HGLMe4y0y_VsBkDLdpfBLA,3.0,True,True,,True,True,'free','average','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
386,Vuk8Xn0RmP1o88QqfB75qg,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",True,True,'free','average','casual','beer_and_wine',False,False,2,None,False,True,True,None,True,True
387,CzcfYhCbzPoVEgVZfOgw8A,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'free','loud','casual','full_bar',False,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
388,0_mJttUgHIzC-NO18gcgBA,4.0,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",True,True,'no','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
389,sqRX-XLlhx4rs2c1TpBf8A,4.5,True,True,"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','average','casual','beer_and_wine',False,False,3,"{'romantic': False, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False
390,b0pe8nd47JTyDwYiqGIf-A,4.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,'free','average','casual','none',True,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
391,fAo-3jt3oD69nwnr5M6FLQ,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'no','quiet','dressy','full_bar',False,False,4,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",False,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,False
392,9M6eqYZlyBMo8K9QztXcIA,3.5,True,True,,False,True,'no','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
393,-faYl3ejjjm7ciR_j1ke7A,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,'free','quiet','casual','full_bar',True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
394,PChG1Dm0A6AXIXkXGVK8Fw,4.0,True,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
395,xL-Ckvr8k8vEBJxC1wsCqQ,3.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'no','average','casual','beer_and_wine',False,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True
396,f1ZKauu7dCB6iplmKqplAQ,3.5,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",True,False,'no','average','casual','full_bar',True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
397,eh127ASMZstrELE0K0XADw,4.5,False,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,False,'no','average','casual','none',False,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,False,False,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True
398,966W5oXOBW0ZWhNYy0yjcA,4.0,True,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'free','average','casual','beer_and_wine',True,False,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True
